GRAIN_YIELD:(t/ha):avg,country,SOWING_DATE:(date),HARVEST_STARTING_DATE:(date),GPS Altitude:(integer),GPS Latitude (Decimal),GPS Longitude (Decimal)
2.072885,LIBYA,Dec  5 2016,May 26 2017,54.0,32.6,15.633333333333333
2.053925,LIBYA,Dec  5 2016,May 26 2017,54.0,32.6,15.633333333333333
1.862475,LIBYA,Dec  5 2016,May 26 2017,54.0,32.6,15.633333333333333
1.848719,LIBYA,Dec  5 2016,May 26 2017,54.0,32.6,15.633333333333333
1.81518,LIBYA,Dec  5 2016,May 26 2017,54.0,32.6,15.633333333333333
1.780175,LIBYA,Dec  5 2016,May 26 2017,54.0,32.6,15.633333333333333
1.762265,LIBYA,Dec  5 2016,May 26 2017,54.0,32.6,15.633333333333333
1.72372,LIBYA,Dec  5 2016,May 26 2017,54.0,32.6,15.633333333333333
1.709555,LIBYA,Dec  5 2016,May 26 2017,54.0,32.6,15.633333333333333
1.693515,LIBYA,Dec  5 2016,May 26 2017,54.0,32.6,15.633333333333333
1.68622,LIBYA,Dec  5 2016,May 26 2017,54.0,32.6,15.633333333333333
1.6030985,LIBYA,Dec  5 2016,May 26 2017,54.0,32.6,15.633333333333333
1.351855,LIBYA,Dec  5 2016,May 26 2017,54.0,32.6,15.633333333333333
10.39775,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
9.96441,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
9.401915,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
9.3561,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
9.243605,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
9.208185,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
9.158185,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
9.15402,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
9.045685,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
9.018605,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.981105,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.822775,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.804025,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.77486,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.708195,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.679025,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.67069,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.645695,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.639445,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.633195,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.497785,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.487365,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.47174,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.4082,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.368615,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.354035,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.35195,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.3082,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.29362,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.2832,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.27695,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.266535,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.239455,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.18945,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.16237,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.14154,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.13529,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.11862,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
8.04571,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
7.99362,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
7.99154,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
7.856125,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
7.824875,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
7.82279,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
7.70821,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
7.50821,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
7.45405,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
7.320715,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
7.07072,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
6.77906,IRAN,Dec  5 2017,May 29 2018,1100.0,8.783333333333333,57.28333333333333
4.745,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
4.689,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
4.646,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
4.606,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
4.5345,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
4.4865,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
4.4105,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
4.379,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
4.3635,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
4.358,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
4.3535,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
4.342,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
4.3185,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
4.2755,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
4.2625,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
4.2155,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
4.168,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
4.1625,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
4.1475,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
4.025,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
4.014,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.9695,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.9225,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.9055,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.8765,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.874,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.8315,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.819,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.7605,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.689,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.675,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.6605,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.6525,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.64,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.605,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.56,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.54,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.524,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.4915,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.4905,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.4835,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.4525,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.43,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.4,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.307,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.2325,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.2145,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
3.011,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
2.968,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
2.848,IRAN,Dec  5 2018,May 19 2019,710.0,30.333333333333332,50.833333333333336
9.049835,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
8.824855,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
8.57278,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
8.197785,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
8.166535,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
8.060285,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
7.987375,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
7.96446,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
7.92487,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
7.91029,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
7.89154,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
7.712375,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
7.695715,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
7.68946,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
7.54155,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
7.53113,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
7.520715,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
7.51863,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
7.514465,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
7.439465,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
7.308215,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
7.25822,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
7.232175,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
7.15822,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
7.154055,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
7.01447,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
7.00614,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
6.83739,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
6.81864,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
6.75406,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
6.50406,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
6.31865,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
6.28115,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
6.28115,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
6.01032,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
5.614495,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
5.47283,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
5.35825,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
5.337415,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
5.3145,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
5.264495,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
5.239505,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
5.135335,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
5.085335,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
5.06867,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
4.985335,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
4.95409,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
4.812425,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
4.047855,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
3.91452,IRAN,Dec  5 2019,Jun 30 2020,1100.0,28.783333333333335,54.28333333333333
7.20628,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
7.181825,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
7.040525,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
7.03645,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
7.02694,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.8639,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.80955,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.768795,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.76336,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.741625,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.729395,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.71037,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.709015,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.65331,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.64244,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.526955,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.49706,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.46853,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.46174,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.43049,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.415545,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.415545,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.40196,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.39109,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.377505,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.2824,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.271525,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.268815,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.16963,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.137025,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
6.02969,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
5.94953,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
5.86801,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
5.835405,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
5.81366,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
5.794645,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
5.78513,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
5.70633,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
5.658775,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
5.50389,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
5.46585,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
5.39248,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
5.28787,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
5.18189,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
5.166945,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
5.14385,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
5.134335,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
5.09494,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
4.179205,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
3.2988,INDIA,Dec  5 2020,Apr  2 2021,550.0,19.816666666666666,75.86666666666666
8.412365,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
8.247785,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
8.189455,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
8.16862,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
8.001955,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
7.96029,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
7.67071,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
7.576965,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
7.5603,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
7.549885,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
7.51863,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
7.433215,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
7.41863,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
7.39363,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
7.383215,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
7.3603,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
7.2728,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
7.25822,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
7.218635,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
7.17697,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
7.16447,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
7.054055,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
7.03114,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
7.022805,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
7.010305,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
6.947805,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
6.91031,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
6.90822,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
6.895725,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
6.88739,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
6.858225,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
6.849895,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
6.835305,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
6.833225,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
6.758225,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
6.71656,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
6.645725,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
6.454065,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
6.335315,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
6.19365,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
6.16032,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
6.03532,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
5.98324,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
5.87907,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
5.77491,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
5.737405,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
5.720745,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
5.50408,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
5.233245,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
5.09367,SUDAN,Dec  6 2010,Apr  1 2011,227.0,19.166666666666668,30.483333333333334
4.46232,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
4.0915,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.95401,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.933175,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.87068,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.85818,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.849845,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.829015,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.829015,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.824845,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.78318,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.754015,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.73318,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.69985,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.633185,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.62069,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.62069,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.620685,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.612355,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.59569,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.53736,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.458195,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.42903,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.39986,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.374865,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.374865,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.370695,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.3582,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.34987,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.3332,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.269035,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.23737,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.233205,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
3.162375,PAKISTAN,Dec  6 2012,May 13 2013,340.0,34.0,72.0
